sequenceID,-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5
0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
16,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
17,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
18,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
19,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1,1,1
20,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
21,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
22,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
23,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
24,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
25,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
26,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
27,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
28,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
29,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
